user_id,signup_date,acquisition_channel
18843,2025-05-01,Paid Ads
18844,2025-02-27,Paid Ads
18845,2025-02-07,Paid Ads
18846,2025-02-02,Organic
18847,2025-05-06,Organic
18848,2025-01-22,Referral
18849,2025-03-23,Organic
18850,2025-05-10,Paid Ads
18851,2025-01-08,Organic
18852,2025-04-22,Paid Ads
18853,2025-05-29,Organic
18854,2025-01-15,Referral
18855,2025-03-06,Organic
18856,2025-03-11,Organic
18857,2025-05-06,Paid Ads
18858,2025-05-12,Organic
18859,2025-01-08,Referral
18860,2025-04-13,Organic
18861,2025-02-08,Organic
18862,2025-02-08,Referral
18863,2025-04-21,Referral
18864,2025-01-04,Referral
18865,2025-01-23,Organic
18866,2025-02-20,Paid Ads
18867,2025-06-05,Referral
18868,2025-01-07,Organic
18869,2025-04-20,Organic
18870,2025-04-10,Paid Ads
18871,2025-06-06,Paid Ads
18872,2025-01-10,Paid Ads
18873,2025-05-29,Organic
18874,2025-04-08,Paid Ads
18875,2025-04-19,Referral
18876,2025-06-03,Paid Ads
18877,2025-03-31,Organic
18878,2025-04-03,Paid Ads
18879,2025-01-02,Paid Ads
18880,2025-06-18,Paid Ads
18881,2025-04-06,Paid Ads
18882,2025-05-06,Paid Ads
18883,2025-06-28,Referral
18884,2025-06-01,Paid Ads
18885,2025-05-08,Paid Ads
18886,2025-03-18,Paid Ads
18887,2025-03-02,Referral
18888,2025-03-21,Organic
18889,2025-04-18,Referral
18890,2025-06-01,Organic
18891,2025-04-18,Paid Ads
18892,2025-03-14,Paid Ads
18893,2025-04-18,Referral
18894,2025-04-15,Paid Ads
18895,2025-01-30,Paid Ads
18896,2025-03-16,Paid Ads
18897,2025-05-13,Paid Ads
18898,2025-04-15,Organic
18899,2025-05-20,Referral
18900,2025-04-22,Organic
18901,2025-06-04,Paid Ads
18902,2025-04-03,Paid Ads
18903,2025-04-23,Organic
18904,2025-01-29,Organic
18905,2025-04-27,Organic
18906,2025-03-20,Organic
18907,2025-03-27,Paid Ads
18908,2025-06-01,Organic
18909,2025-02-14,Referral
18910,2025-03-28,Paid Ads
18911,2025-05-19,Referral
18912,2025-05-29,Paid Ads
18913,2025-05-31,Paid Ads
18914,2025-06-06,Referral
18915,2025-05-31,Paid Ads
18916,2025-02-10,Referral
18917,2025-01-09,Referral
18918,2025-02-08,Paid Ads
18919,2025-04-05,Organic
18920,2025-01-14,Organic
18921,2025-05-16,Organic
18922,2025-05-17,Paid Ads
18923,2025-05-01,Paid Ads
18924,2025-05-06,Organic
18925,2025-06-05,Organic
18926,2025-02-07,Paid Ads
18927,2025-04-21,Paid Ads
18928,2025-02-16,Paid Ads
18929,2025-04-22,Referral
18930,2025-01-22,Paid Ads
18931,2025-04-01,Paid Ads
18932,2025-06-14,Paid Ads
18933,2025-01-20,Paid Ads
18934,2025-06-06,Organic
18935,2025-02-22,Organic
18936,2025-01-07,Paid Ads
18937,2025-01-02,Referral
18938,2025-04-21,Paid Ads
18939,2025-06-16,Paid Ads
18940,2025-01-03,Organic
18941,2025-06-03,Paid Ads
18942,2025-03-14,Paid Ads
18943,2025-06-08,Paid Ads
18944,2025-04-10,Paid Ads
18945,2025-05-17,Paid Ads
18946,2025-01-20,Referral
18947,2025-05-23,Paid Ads
18948,2025-06-10,Paid Ads
18949,2025-03-19,Paid Ads
18950,2025-02-25,Paid Ads
18951,2025-03-03,Organic
18952,2025-04-27,Paid Ads
18953,2025-06-27,Paid Ads
18954,2025-03-13,Paid Ads
18955,2025-02-15,Organic
18956,2025-02-16,Paid Ads
18957,2025-05-01,Referral
18958,2025-01-05,Paid Ads
18959,2025-04-03,Organic
18960,2025-01-03,Paid Ads
18961,2025-03-21,Referral
18962,2025-03-26,Organic
18963,2025-05-14,Paid Ads
18964,2025-05-27,Paid Ads
18965,2025-02-15,Organic
18966,2025-02-14,Paid Ads
18967,2025-02-08,Organic
18968,2025-05-03,Referral
18969,2025-02-26,Organic
18970,2025-06-14,Organic
18971,2025-04-03,Paid Ads
18972,2025-04-12,Paid Ads
18973,2025-03-13,Organic
18974,2025-06-23,Referral
18975,2025-02-14,Paid Ads
18976,2025-03-05,Referral
18977,2025-03-21,Paid Ads
18978,2025-05-22,Organic
18979,2025-03-23,Referral
18980,2025-06-11,Paid Ads
18981,2025-02-04,Organic
18982,2025-05-09,Organic
18983,2025-01-16,Paid Ads
18984,2025-03-16,Paid Ads
18985,2025-04-29,Organic
18986,2025-02-25,Organic
18987,2025-05-04,Referral
18988,2025-01-22,Organic
18989,2025-03-18,Organic
18990,2025-04-14,Paid Ads
18991,2025-05-25,Organic
18992,2025-04-15,Paid Ads
18993,2025-04-27,Organic
18994,2025-06-28,Paid Ads
18995,2025-02-26,Paid Ads
18996,2025-06-29,Referral
18997,2025-02-25,Paid Ads
18998,2025-06-11,Referral
18999,2025-06-12,Organic
19000,2025-04-14,Organic
19001,2025-04-12,Referral
19002,2025-04-02,Organic
19003,2025-02-18,Referral
19004,2025-01-19,Paid Ads
19005,2025-03-11,Referral
19006,2025-05-15,Organic
19007,2025-06-01,Paid Ads
19008,2025-04-06,Referral
19009,2025-01-20,Paid Ads
19010,2025-06-20,Organic
19011,2025-01-15,Organic
19012,2025-01-13,Paid Ads
19013,2025-03-02,Organic
19014,2025-02-22,Paid Ads
19015,2025-02-21,Paid Ads
19016,2025-05-30,Paid Ads
19017,2025-05-05,Paid Ads
19018,2025-01-12,Paid Ads
19019,2025-05-26,Referral
19020,2025-06-29,Organic
19021,2025-06-10,Organic
19022,2025-05-04,Paid Ads
19023,2025-01-20,Referral
19024,2025-02-10,Organic
19025,2025-02-26,Paid Ads
19026,2025-06-05,Paid Ads
19027,2025-06-26,Paid Ads
19028,2025-05-08,Organic
19029,2025-01-23,Organic
19030,2025-06-30,Referral
19031,2025-05-03,Organic
19032,2025-04-07,Paid Ads
19033,2025-02-07,Paid Ads
19034,2025-05-10,Paid Ads
19035,2025-06-07,Organic
19036,2025-06-18,Organic
19037,2025-06-27,Referral
19038,2025-03-14,Paid Ads
19039,2025-04-07,Organic
19040,2025-02-20,Paid Ads
19041,2025-06-01,Referral
19042,2025-02-23,Organic
19043,2025-03-04,Organic
19044,2025-05-15,Paid Ads
19045,2025-05-26,Organic
19046,2025-02-09,Paid Ads
19047,2025-01-26,Organic
19048,2025-02-22,Paid Ads
19049,2025-03-11,Paid Ads
19050,2025-05-29,Paid Ads
19051,2025-03-24,Paid Ads
19052,2025-04-30,Organic
19053,2025-05-22,Referral
19054,2025-04-28,Referral
19055,2025-03-14,Paid Ads
19056,2025-03-03,Paid Ads
19057,2025-02-10,Referral
19058,2025-06-30,Referral
19059,2025-05-22,Paid Ads
19060,2025-05-13,Organic
19061,2025-06-19,Organic
19062,2025-04-01,Paid Ads
19063,2025-03-28,Organic
19064,2025-06-03,Organic
19065,2025-04-13,Paid Ads
19066,2025-01-28,Referral
19067,2025-05-18,Organic
19068,2025-01-17,Paid Ads
19069,2025-01-31,Paid Ads
19070,2025-06-17,Paid Ads
19071,2025-02-14,Referral
19072,2025-03-17,Organic
19073,2025-04-01,Organic
19074,2025-05-10,Paid Ads
19075,2025-03-09,Paid Ads
19076,2025-01-08,Paid Ads
19077,2025-03-02,Referral
19078,2025-03-27,Paid Ads
19079,2025-02-01,Paid Ads
19080,2025-05-24,Paid Ads
19081,2025-06-26,Referral
19082,2025-03-14,Referral
19083,2025-01-01,Paid Ads
19084,2025-02-04,Paid Ads
19085,2025-06-28,Organic
19086,2025-04-15,Referral
19087,2025-01-27,Organic
19088,2025-03-10,Paid Ads
19089,2025-05-23,Paid Ads
19090,2025-01-30,Paid Ads
19091,2025-05-12,Paid Ads
19092,2025-04-12,Paid Ads
19093,2025-04-13,Paid Ads
19094,2025-06-10,Paid Ads
19095,2025-04-09,Referral
19096,2025-02-23,Organic
19097,2025-04-22,Organic
19098,2025-06-03,Paid Ads
19099,2025-02-15,Referral
19100,2025-06-01,Referral
19101,2025-02-16,Paid Ads
19102,2025-06-16,Referral
19103,2025-01-02,Organic
19104,2025-06-03,Paid Ads
19105,2025-05-24,Organic
19106,2025-04-04,Organic
19107,2025-05-21,Paid Ads
19108,2025-06-04,Referral
19109,2025-02-17,Referral
19110,2025-03-23,Referral
19111,2025-04-22,Organic
19112,2025-03-29,Referral
19113,2025-01-10,Organic
19114,2025-01-30,Organic
19115,2025-03-30,Organic
19116,2025-04-02,Organic
19117,2025-06-07,Referral
19118,2025-04-28,Referral
19119,2025-04-03,Organic
19120,2025-02-25,Paid Ads
19121,2025-05-01,Referral
19122,2025-03-05,Paid Ads
19123,2025-06-22,Referral
19124,2025-06-23,Organic
19125,2025-02-26,Paid Ads
19126,2025-06-11,Organic
19127,2025-06-03,Referral
19128,2025-01-12,Referral
19129,2025-06-22,Paid Ads
19130,2025-02-02,Organic
19131,2025-02-27,Referral
19132,2025-05-11,Paid Ads
19133,2025-05-25,Paid Ads
19134,2025-05-07,Organic
19135,2025-04-09,Organic
19136,2025-05-03,Paid Ads
19137,2025-03-09,Paid Ads
19138,2025-05-07,Referral
19139,2025-02-10,Referral
19140,2025-04-09,Organic
19141,2025-06-11,Paid Ads
19142,2025-06-02,Organic
19143,2025-06-11,Paid Ads
19144,2025-04-09,Paid Ads
19145,2025-03-14,Organic
19146,2025-01-31,Referral
19147,2025-01-14,Organic
19148,2025-03-22,Paid Ads
19149,2025-06-07,Paid Ads
19150,2025-02-26,Paid Ads
19151,2025-05-03,Paid Ads
19152,2025-04-05,Paid Ads
19153,2025-03-07,Paid Ads
19154,2025-02-22,Paid Ads
19155,2025-03-04,Paid Ads
19156,2025-06-04,Organic
19157,2025-04-15,Paid Ads
19158,2025-04-04,Organic
19159,2025-05-11,Organic
19160,2025-02-17,Organic
19161,2025-06-13,Paid Ads
19162,2025-03-21,Referral
19163,2025-02-03,Paid Ads
19164,2025-01-18,Organic
19165,2025-01-05,Organic
19166,2025-05-12,Organic
19167,2025-05-03,Paid Ads
19168,2025-05-01,Organic
19169,2025-04-07,Paid Ads
19170,2025-03-22,Paid Ads
19171,2025-03-19,Organic
19172,2025-05-17,Referral
19173,2025-02-22,Paid Ads
19174,2025-06-05,Paid Ads
19175,2025-02-03,Organic
19176,2025-06-13,Organic
19177,2025-06-19,Organic
19178,2025-05-13,Organic
19179,2025-05-09,Organic
19180,2025-04-03,Organic
19181,2025-01-19,Organic
19182,2025-03-14,Organic
19183,2025-06-05,Paid Ads
19184,2025-01-18,Paid Ads
19185,2025-05-06,Organic
19186,2025-03-25,Organic
19187,2025-02-22,Referral
19188,2025-05-19,Paid Ads
19189,2025-02-08,Paid Ads
19190,2025-03-13,Paid Ads
19191,2025-01-07,Paid Ads
19192,2025-06-03,Paid Ads
19193,2025-03-25,Paid Ads
19194,2025-05-07,Referral
19195,2025-03-13,Organic
19196,2025-05-05,Paid Ads
19197,2025-03-28,Paid Ads
19198,2025-05-25,Referral
19199,2025-06-21,Organic
19200,2025-01-12,Organic
19201,2025-05-03,Organic
19202,2025-06-20,Paid Ads
19203,2025-01-16,Paid Ads
19204,2025-01-02,Referral
19205,2025-01-10,Organic
19206,2025-05-02,Referral
19207,2025-01-09,Organic
19208,2025-03-16,Referral
19209,2025-04-11,Organic
19210,2025-05-04,Organic
19211,2025-04-30,Referral
19212,2025-04-11,Organic
19213,2025-05-31,Organic
19214,2025-06-27,Paid Ads
19215,2025-03-05,Organic
19216,2025-04-09,Paid Ads
19217,2025-01-12,Referral
19218,2025-02-02,Paid Ads
19219,2025-01-18,Organic
19220,2025-02-21,Organic
19221,2025-03-02,Paid Ads
19222,2025-06-08,Referral
19223,2025-05-29,Referral
19224,2025-03-06,Referral
19225,2025-06-21,Referral
19226,2025-06-12,Referral
19227,2025-01-02,Organic
19228,2025-06-25,Paid Ads
19229,2025-03-25,Organic
19230,2025-01-09,Organic
19231,2025-03-25,Paid Ads
19232,2025-02-05,Paid Ads
19233,2025-06-04,Organic
19234,2025-05-26,Paid Ads
19235,2025-04-27,Organic
19236,2025-02-03,Paid Ads
19237,2025-02-25,Paid Ads
19238,2025-03-23,Paid Ads
19239,2025-03-02,Paid Ads
19240,2025-01-14,Paid Ads
19241,2025-04-06,Organic
19242,2025-02-12,Organic
19243,2025-03-11,Paid Ads
19244,2025-05-27,Referral
19245,2025-05-19,Organic
19246,2025-05-11,Referral
19247,2025-04-08,Paid Ads
19248,2025-01-08,Organic
19249,2025-02-06,Paid Ads
19250,2025-03-15,Organic
19251,2025-01-24,Paid Ads
19252,2025-06-13,Organic
19253,2025-05-08,Organic
19254,2025-05-01,Organic
19255,2025-06-25,Organic
19256,2025-05-26,Paid Ads
19257,2025-03-22,Paid Ads
19258,2025-03-24,Organic
19259,2025-02-27,Paid Ads
19260,2025-02-11,Referral
19261,2025-01-28,Organic
19262,2025-02-11,Paid Ads
19263,2025-05-18,Paid Ads
19264,2025-04-18,Referral
19265,2025-01-11,Organic
19266,2025-05-01,Paid Ads
19267,2025-06-16,Referral
19268,2025-04-18,Organic
19269,2025-01-28,Paid Ads
19270,2025-05-15,Paid Ads
19271,2025-04-07,Paid Ads
19272,2025-03-18,Organic
19273,2025-05-22,Referral
19274,2025-03-06,Paid Ads
19275,2025-05-21,Paid Ads
19276,2025-02-08,Referral
19277,2025-06-13,Referral
19278,2025-06-30,Paid Ads
19279,2025-02-14,Paid Ads
19280,2025-06-17,Organic
19281,2025-01-21,Organic
19282,2025-02-14,Paid Ads
19283,2025-05-11,Organic
19284,2025-06-11,Paid Ads
19285,2025-03-26,Paid Ads
19286,2025-03-24,Organic
19287,2025-05-24,Paid Ads
19288,2025-01-21,Paid Ads
19289,2025-06-22,Paid Ads
19290,2025-06-19,Organic
19291,2025-01-04,Referral
19292,2025-03-27,Paid Ads
19293,2025-02-22,Paid Ads
19294,2025-02-07,Referral
19295,2025-06-25,Paid Ads
19296,2025-02-15,Paid Ads
19297,2025-05-04,Paid Ads
19298,2025-01-28,Paid Ads
19299,2025-04-30,Referral
19300,2025-06-30,Referral
19301,2025-05-19,Paid Ads
19302,2025-05-22,Referral
19303,2025-06-02,Organic
19304,2025-02-08,Referral
19305,2025-01-25,Paid Ads
19306,2025-04-11,Paid Ads
19307,2025-03-06,Paid Ads
19308,2025-05-09,Paid Ads
19309,2025-05-18,Paid Ads
19310,2025-02-27,Paid Ads
19311,2025-01-02,Organic
19312,2025-06-10,Referral
19313,2025-01-12,Organic
19314,2025-06-17,Paid Ads
19315,2025-04-05,Paid Ads
19316,2025-02-12,Paid Ads
19317,2025-05-14,Organic
19318,2025-01-04,Organic
19319,2025-05-03,Paid Ads
19320,2025-01-11,Paid Ads
19321,2025-03-31,Organic
19322,2025-03-29,Paid Ads
19323,2025-05-20,Paid Ads
19324,2025-02-05,Organic
19325,2025-02-06,Paid Ads
19326,2025-03-29,Paid Ads
19327,2025-06-28,Organic
19328,2025-02-08,Organic
19329,2025-04-06,Referral
19330,2025-03-23,Organic
19331,2025-06-11,Organic
19332,2025-02-22,Paid Ads
19333,2025-06-17,Paid Ads
19334,2025-06-03,Organic
19335,2025-06-01,Organic
19336,2025-04-05,Organic
19337,2025-05-21,Referral
19338,2025-05-21,Paid Ads
19339,2025-05-03,Paid Ads
19340,2025-03-05,Organic
19341,2025-01-11,Paid Ads
19342,2025-06-01,Referral
19343,2025-06-04,Organic
19344,2025-03-14,Organic
19345,2025-02-13,Paid Ads
19346,2025-04-07,Organic
19347,2025-06-01,Organic
19348,2025-03-03,Referral
19349,2025-02-18,Organic
19350,2025-02-13,Paid Ads
19351,2025-06-28,Paid Ads
19352,2025-01-20,Paid Ads
19353,2025-06-07,Organic
19354,2025-04-21,Paid Ads
19355,2025-03-29,Paid Ads
19356,2025-06-15,Paid Ads
19357,2025-05-09,Paid Ads
19358,2025-05-17,Paid Ads
19359,2025-03-28,Organic
19360,2025-06-05,Paid Ads
19361,2025-02-12,Paid Ads
19362,2025-04-06,Referral
19363,2025-03-24,Organic
19364,2025-05-17,Organic
19365,2025-03-23,Paid Ads
19366,2025-03-16,Paid Ads
19367,2025-04-09,Referral
19368,2025-06-17,Organic
19369,2025-04-23,Referral
19370,2025-04-20,Organic
19371,2025-06-27,Paid Ads
19372,2025-04-21,Organic
19373,2025-02-02,Organic
19374,2025-04-17,Organic
19375,2025-01-22,Organic
19376,2025-03-14,Paid Ads
19377,2025-01-03,Referral
19378,2025-06-30,Paid Ads
19379,2025-05-20,Paid Ads
19380,2025-03-14,Paid Ads
19381,2025-05-14,Organic
19382,2025-05-06,Paid Ads
19383,2025-01-30,Paid Ads
19384,2025-02-11,Paid Ads
19385,2025-06-20,Paid Ads
19386,2025-01-28,Referral
19387,2025-01-03,Organic
19388,2025-02-06,Organic
19389,2025-06-02,Referral
19390,2025-02-24,Organic
19391,2025-06-18,Paid Ads
19392,2025-04-20,Paid Ads
19393,2025-04-17,Paid Ads
19394,2025-06-05,Paid Ads
19395,2025-05-03,Referral
19396,2025-04-21,Organic
19397,2025-06-24,Paid Ads
19398,2025-06-01,Organic
19399,2025-02-02,Organic
19400,2025-02-09,Paid Ads
19401,2025-04-09,Organic
19402,2025-05-12,Organic
19403,2025-04-28,Paid Ads
19404,2025-02-09,Paid Ads
19405,2025-01-20,Referral
19406,2025-01-30,Referral
19407,2025-01-18,Paid Ads
19408,2025-01-14,Referral
19409,2025-02-03,Paid Ads
19410,2025-03-06,Paid Ads
19411,2025-03-25,Organic
19412,2025-02-04,Paid Ads
19413,2025-04-20,Organic
19414,2025-06-18,Paid Ads
19415,2025-03-11,Paid Ads
19416,2025-06-20,Organic
19417,2025-03-27,Paid Ads
19418,2025-03-24,Paid Ads
19419,2025-01-12,Organic
19420,2025-06-23,Paid Ads
19421,2025-05-29,Referral
19422,2025-04-02,Referral
19423,2025-05-24,Referral
19424,2025-04-14,Paid Ads
19425,2025-02-14,Organic
19426,2025-03-14,Organic
19427,2025-06-29,Referral
19428,2025-02-26,Referral
19429,2025-01-17,Organic
19430,2025-04-14,Paid Ads
19431,2025-06-15,Paid Ads
19432,2025-01-07,Paid Ads
19433,2025-06-03,Paid Ads
19434,2025-03-26,Paid Ads
19435,2025-01-18,Referral
19436,2025-06-14,Paid Ads
19437,2025-02-26,Paid Ads
19438,2025-04-10,Organic
19439,2025-05-17,Paid Ads
19440,2025-02-12,Organic
19441,2025-03-20,Paid Ads
19442,2025-03-10,Paid Ads
19443,2025-01-05,Paid Ads
19444,2025-03-29,Paid Ads
19445,2025-04-30,Paid Ads
19446,2025-06-18,Paid Ads
19447,2025-05-31,Organic
19448,2025-01-07,Organic
19449,2025-03-05,Paid Ads
19450,2025-04-01,Organic
19451,2025-05-15,Referral
19452,2025-02-24,Referral
19453,2025-04-27,Referral
19454,2025-01-14,Paid Ads
19455,2025-02-03,Referral
19456,2025-01-30,Referral
19457,2025-04-02,Paid Ads
19458,2025-01-27,Referral
19459,2025-04-25,Paid Ads
19460,2025-03-14,Paid Ads
19461,2025-06-04,Paid Ads
19462,2025-02-01,Referral
19463,2025-02-07,Paid Ads
19464,2025-03-06,Paid Ads
19465,2025-05-06,Paid Ads
19466,2025-04-23,Organic
19467,2025-05-21,Paid Ads
19468,2025-02-24,Organic
19469,2025-02-20,Organic
19470,2025-02-24,Referral
19471,2025-05-14,Paid Ads
19472,2025-01-29,Organic
19473,2025-05-30,Organic
19474,2025-05-13,Paid Ads
19475,2025-05-07,Referral
19476,2025-02-26,Referral
19477,2025-02-23,Paid Ads
19478,2025-05-03,Organic
19479,2025-04-01,Organic
19480,2025-03-23,Referral
19481,2025-05-02,Paid Ads
19482,2025-01-31,Paid Ads
19483,2025-01-08,Paid Ads
19484,2025-04-10,Referral
19485,2025-03-11,Organic
19486,2025-02-11,Paid Ads
19487,2025-06-05,Paid Ads
19488,2025-01-21,Organic
19489,2025-05-12,Organic
19490,2025-02-24,Paid Ads
19491,2025-01-22,Organic
19492,2025-03-24,Paid Ads
19493,2025-03-21,Organic
19494,2025-05-21,Referral
19495,2025-02-01,Organic
19496,2025-06-12,Referral
19497,2025-01-25,Paid Ads
19498,2025-02-03,Referral
19499,2025-04-09,Referral
19500,2025-03-03,Paid Ads
19501,2025-04-30,Paid Ads
19502,2025-02-12,Organic
19503,2025-04-11,Referral
19504,2025-04-26,Organic
19505,2025-04-13,Paid Ads
19506,2025-01-03,Paid Ads
19507,2025-04-13,Paid Ads
19508,2025-05-22,Paid Ads
19509,2025-03-09,Paid Ads
19510,2025-04-30,Paid Ads
19511,2025-03-23,Organic
19512,2025-05-05,Paid Ads
19513,2025-03-22,Paid Ads
19514,2025-01-21,Organic
19515,2025-04-20,Paid Ads
19516,2025-01-11,Paid Ads
19517,2025-01-07,Organic
19518,2025-06-02,Organic
19519,2025-06-09,Organic
19520,2025-04-12,Organic
19521,2025-01-07,Organic
19522,2025-01-26,Paid Ads
19523,2025-06-03,Referral
19524,2025-03-29,Organic
19525,2025-05-11,Referral
19526,2025-02-05,Organic
19527,2025-01-08,Referral
19528,2025-05-23,Paid Ads
19529,2025-02-08,Paid Ads
19530,2025-05-04,Paid Ads
19531,2025-02-16,Organic
19532,2025-02-23,Organic
19533,2025-04-05,Referral
19534,2025-04-28,Paid Ads
19535,2025-01-03,Paid Ads
19536,2025-01-11,Organic
19537,2025-03-27,Paid Ads
19538,2025-03-13,Paid Ads
19539,2025-01-18,Paid Ads
19540,2025-06-16,Paid Ads
19541,2025-05-04,Organic
19542,2025-02-04,Paid Ads
19543,2025-02-15,Referral
19544,2025-06-16,Paid Ads
19545,2025-03-27,Paid Ads
19546,2025-03-07,Referral
19547,2025-04-03,Referral
19548,2025-06-03,Paid Ads
19549,2025-06-30,Organic
19550,2025-01-02,Organic
19551,2025-01-26,Organic
19552,2025-05-20,Paid Ads
19553,2025-01-09,Referral
19554,2025-01-27,Organic
19555,2025-01-23,Paid Ads
19556,2025-03-26,Organic
19557,2025-02-15,Referral
19558,2025-05-30,Organic
19559,2025-01-23,Organic
19560,2025-01-24,Paid Ads
19561,2025-05-14,Organic
19562,2025-01-24,Organic
19563,2025-03-01,Paid Ads
19564,2025-03-16,Paid Ads
19565,2025-04-21,Paid Ads
19566,2025-05-03,Referral
19567,2025-02-11,Organic
19568,2025-06-21,Organic
19569,2025-06-15,Paid Ads
19570,2025-03-04,Paid Ads
19571,2025-05-04,Paid Ads
19572,2025-06-26,Referral
19573,2025-01-27,Organic
19574,2025-03-28,Paid Ads
19575,2025-02-17,Paid Ads
19576,2025-03-03,Referral
19577,2025-03-03,Paid Ads
19578,2025-04-25,Referral
19579,2025-05-01,Organic
19580,2025-01-11,Paid Ads
19581,2025-02-21,Referral
19582,2025-04-25,Paid Ads
19583,2025-05-18,Referral
19584,2025-04-19,Organic
19585,2025-02-23,Paid Ads
19586,2025-06-17,Organic
19587,2025-01-01,Paid Ads
19588,2025-05-20,Paid Ads
19589,2025-03-31,Paid Ads
19590,2025-06-27,Paid Ads
19591,2025-03-27,Paid Ads
19592,2025-02-06,Organic
19593,2025-05-14,Paid Ads
19594,2025-03-15,Paid Ads
19595,2025-05-05,Organic
19596,2025-02-08,Referral
19597,2025-01-14,Referral
19598,2025-05-23,Referral
19599,2025-04-09,Paid Ads
19600,2025-03-16,Organic
19601,2025-06-02,Organic
19602,2025-03-28,Referral
19603,2025-02-16,Referral
19604,2025-01-04,Paid Ads
19605,2025-03-27,Paid Ads
19606,2025-01-10,Organic
19607,2025-01-19,Organic
19608,2025-04-19,Organic
19609,2025-06-04,Organic
19610,2025-03-25,Referral
19611,2025-04-25,Referral
19612,2025-05-10,Paid Ads
19613,2025-05-05,Paid Ads
19614,2025-02-12,Organic
19615,2025-01-03,Paid Ads
19616,2025-02-19,Referral
19617,2025-01-09,Referral
19618,2025-04-14,Paid Ads
19619,2025-02-19,Paid Ads
19620,2025-02-23,Organic
19621,2025-04-08,Paid Ads
19622,2025-05-26,Organic
19623,2025-05-30,Paid Ads
19624,2025-06-24,Organic
19625,2025-03-30,Paid Ads
19626,2025-03-31,Paid Ads
19627,2025-02-10,Paid Ads
19628,2025-06-29,Organic
19629,2025-05-25,Organic
19630,2025-02-05,Organic
19631,2025-02-24,Paid Ads
19632,2025-05-22,Referral
19633,2025-02-07,Paid Ads
19634,2025-05-05,Organic
19635,2025-04-19,Paid Ads
19636,2025-05-03,Referral
19637,2025-01-28,Organic
19638,2025-04-21,Paid Ads
19639,2025-06-05,Paid Ads
19640,2025-01-19,Paid Ads
19641,2025-02-04,Organic
19642,2025-05-13,Paid Ads
19643,2025-06-03,Paid Ads
19644,2025-05-09,Referral
19645,2025-06-04,Paid Ads
19646,2025-04-18,Organic
19647,2025-03-08,Organic
19648,2025-01-11,Paid Ads
19649,2025-03-21,Organic
19650,2025-04-05,Referral
19651,2025-03-26,Referral
19652,2025-03-20,Paid Ads
19653,2025-03-07,Paid Ads
19654,2025-04-10,Referral
19655,2025-04-20,Organic
19656,2025-06-06,Referral
19657,2025-01-31,Referral
19658,2025-01-04,Paid Ads
19659,2025-03-30,Organic
19660,2025-06-24,Paid Ads
19661,2025-04-06,Paid Ads
19662,2025-06-08,Paid Ads
19663,2025-03-24,Paid Ads
19664,2025-06-26,Organic
19665,2025-04-06,Paid Ads
19666,2025-01-08,Organic
19667,2025-03-31,Paid Ads
19668,2025-05-22,Organic
19669,2025-01-08,Paid Ads
19670,2025-03-16,Organic
19671,2025-05-03,Paid Ads
19672,2025-06-21,Organic
19673,2025-04-09,Organic
19674,2025-05-15,Paid Ads
19675,2025-03-07,Paid Ads
19676,2025-03-12,Paid Ads
19677,2025-03-12,Paid Ads
19678,2025-01-23,Paid Ads
19679,2025-04-10,Paid Ads
19680,2025-06-11,Organic
19681,2025-03-20,Paid Ads
19682,2025-02-16,Referral
19683,2025-06-16,Referral
19684,2025-01-30,Paid Ads
19685,2025-01-24,Paid Ads
19686,2025-06-24,Paid Ads
19687,2025-02-19,Organic
19688,2025-02-08,Paid Ads
19689,2025-03-14,Paid Ads
19690,2025-01-26,Paid Ads
19691,2025-02-06,Paid Ads
19692,2025-05-28,Organic
19693,2025-03-23,Referral
